DISNO,STATEA,NAMEA,STATEB,NAMEB,STRTDAY,STRTMNTH,STRTYR,YEAR,ENDDAY,ENDMNTH,ENDYEAR,OUTCOME,SETTLMNT,FATLEV,HIGHACT,HIHOST,RECIP,NOINIT,NOTARG,STDAYA,STMNTHA,STYEARA,ENDDAYA,ENDMNTHA,ENDYEARA,SIDEAA,REVSTATA,REVTYPEA,FATALEVA,HIGHMCAA,HIHOSTA,ORIGNATA,STDAYB,STMNTHB,STYEARB,ENDDAYB,ENDMNTHB,ENDYEARB,SIDEAB,REVSTATEB,REVTYPEB,FATALEVB,HIGHMCAB,HIHOSTB,ORIGNATB,ROLEA,ROLEB,WAR,Durindx,Cumdurat,Duration,MID3HIact,MID3HIA,MID3HIB
2348,70,MEX,90,GUA,2,8,1982,1982,26,1,1983,0,0,0,19,4,0,1,1,2,8,1982,26,1,1983,0,0,0,0,1,1,1,2,8,1982,26,1,1983,1,1,2,0,19,4,1,3,1,0,1,151,151,16,0,16
2348,70,MEX,90,GUA,2,8,1982,1983,26,1,1983,5,3,0,19,4,0,1,1,2,8,1982,26,1,1983,0,0,0,0,1,1,1,2,8,1982,26,1,1983,1,1,2,0,19,4,1,3,1,0,2,177,26,16,0,16
2349,93,NIC,94,COS,28,9,1983,1983,3,9,1984,0,0,0,18,4,0,1,1,28,9,1983,3,9,1984,1,1,2,0,18,4,1,28,9,1983,3,9,1984,0,0,0,0,1,1,1,1,3,0,1,94,94,17,17,0
2349,93,NIC,94,COS,28,9,1983,1984,3,9,1984,5,3,-9,18,4,0,1,1,28,9,1983,3,9,1984,1,1,2,-9,18,4,1,28,9,1983,3,9,1984,0,0,0,-9,1,1,1,1,3,0,2,341,247,17,17,0
2350,70,MEX,90,GUA,30,4,1984,1984,30,4,1984,5,3,0,19,4,0,1,1,30,4,1984,30,4,1984,0,0,0,0,1,1,1,30,4,1984,30,4,1984,1,1,2,0,19,4,1,3,1,0,1,1,1,16,0,16
2352,91,HON,92,SAL,10,7,1985,1985,11,7,1985,5,3,0,14,3,0,1,1,10,7,1985,11,7,1985,1,0,0,0,14,3,1,10,7,1985,11,7,1985,0,0,0,0,1,1,1,1,3,0,1,2,2,12,12,0
2353,2,USA,93,NIC,1,2,1986,1986,31,3,1988,0,0,0,18,4,1,1,2,1,2,1986,1,3,1988,0,0,0,0,8,3,0,1,2,1986,31,3,1988,1,1,2,0,18,4,1,4,1,0,1,333,333,17,7,17
2353,2,USA,93,NIC,1,2,1986,1987,31,3,1988,0,0,0,18,4,1,1,2,1,2,1986,1,3,1988,0,0,0,0,8,3,0,1,2,1986,31,3,1988,1,1,2,0,18,4,1,4,1,0,2,698,365,17,7,17
2353,2,USA,93,NIC,1,2,1986,1988,31,3,1988,5,3,-9,18,4,1,1,2,1,2,1986,1,3,1988,0,0,0,-9,8,3,0,1,2,1986,31,3,1988,1,1,2,-9,18,4,1,4,1,0,3,789,91,17,7,17
2353,91,HON,93,NIC,7,1,1986,1986,31,3,1988,0,0,0,18,4,1,1,2,7,1,1986,1,3,1988,0,0,0,0,1,1,1,7,1,1986,31,3,1988,1,1,2,0,18,4,1,3,1,0,1,358,358,17,0,17
2353,91,HON,93,NIC,7,1,1986,1987,31,3,1988,0,0,0,18,4,1,1,2,7,1,1986,1,3,1988,0,0,0,0,1,1,1,7,1,1986,31,3,1988,1,1,2,0,18,4,1,3,1,0,2,723,365,17,0,17
2353,91,HON,93,NIC,7,1,1986,1988,31,3,1988,5,3,-9,18,4,1,1,2,7,1,1986,1,3,1988,0,0,0,-9,1,1,1,7,1,1986,31,3,1988,1,1,2,-9,18,4,1,3,1,0,3,814,91,17,0,17
2354,41,HAI,42,DOM,31,1,1986,1986,1,2,1986,5,3,0,7,3,0,1,1,31,1,1986,1,2,1986,0,0,0,0,1,1,1,31,1,1986,1,2,1986,1,0,0,0,7,3,1,3,1,0,1,2,2,7,0,7
2356,100,COL,101,VEN,5,6,1986,1986,5,6,1986,5,3,0,2,2,0,1,1,5,6,1986,5,6,1986,0,0,0,0,1,1,1,5,6,1986,5,6,1986,1,1,1,0,2,2,1,3,1,0,1,1,1,1,0,1
2357,678,YAR,680,YPR,2,7,1978,1978,17,3,1979,0,0,0,18,4,1,1,1,2,7,1978,17,3,1979,0,1,3,0,18,4,1,2,7,1978,17,3,1979,1,1,3,0,18,4,1,3,1,0,1,182,182,17,17,17
2357,678,YAR,680,YPR,2,7,1978,1979,17,3,1979,6,1,-9,18,4,1,1,1,2,7,1978,17,3,1979,0,1,3,-9,18,4,1,2,7,1978,17,3,1979,1,1,3,-9,18,4,1,3,1,0,2,258,76,17,17,17
2360,651,EGY,670,SAU,6,4,1965,1965,24,8,1965,6,1,-9,19,4,1,2,1,6,4,1965,24,8,1965,1,1,2,0,19,4,1,6,4,1965,24,8,1965,0,1,2,-9,12,3,1,1,3,0,1,141,141,16,16,10
2360,670,SAU,678,YAR,4,8,1965,1965,24,8,1965,6,1,-9,12,3,1,2,1,4,8,1965,24,8,1965,0,1,2,-9,12,3,1,4,8,1965,24,8,1965,1,0,0,0,7,3,0,3,2,0,1,21,21,10,10,7
2362,651,EGY,670,SAU,12,5,1967,1967,14,5,1967,5,3,-9,19,4,0,1,1,12,5,1967,14,5,1967,1,1,2,-9,19,4,1,12,5,1967,14,5,1967,0,0,0,-9,1,1,1,1,3,0,1,3,3,16,16,0
2363,200,UKG,365,RUS,1,7,1918,1918,15,2,1920,0,0,0,19,4,1,1,1,1,7,1918,15,2,1920,1,1,3,0,16,4,1,1,7,1918,15,2,1920,0,0,0,0,19,4,1,1,3,0,1,183,183,16,14,16
2363,200,UKG,365,RUS,1,7,1918,1919,15,2,1920,0,0,0,19,4,1,1,1,1,7,1918,15,2,1920,1,1,3,0,16,4,1,1,7,1918,15,2,1920,0,0,0,0,19,4,1,1,3,0,2,548,365,16,14,16
2363,200,UKG,365,RUS,1,7,1918,1920,15,2,1920,2,3,-9,19,4,1,1,1,1,7,1918,15,2,1920,1,1,3,-9,16,4,1,1,7,1918,15,2,1920,0,0,0,-9,19,4,1,1,3,0,3,594,46,16,14,16
2364,200,UKG,365,RUS,1,2,1920,1920,6,4,1920,2,3,-9,19,4,1,1,1,1,2,1920,6,4,1920,1,1,3,-9,19,4,1,1,2,1920,6,4,1920,0,0,0,-9,19,4,1,1,3,0,1,66,66,16,16,16
2365,200,UKG,365,RUS,23,11,1918,1918,6,4,1919,0,0,0,19,4,1,4,1,23,11,1918,6,4,1919,1,1,3,0,7,3,1,23,11,1918,6,4,1919,0,0,0,0,19,4,1,1,3,0,1,38,38,16,7,16
2365,200,UKG,365,RUS,23,11,1918,1919,6,4,1919,2,3,-9,19,4,1,4,1,23,11,1918,6,4,1919,1,1,3,-9,7,3,1,23,11,1918,6,4,1919,0,0,0,-9,19,4,1,1,3,0,2,134,96,16,7,16
2365,220,FRN,365,RUS,23,11,1918,1918,6,4,1919,0,0,0,19,4,1,4,1,23,11,1918,6,4,1919,1,1,3,0,16,4,1,23,11,1918,6,4,1919,0,0,0,0,19,4,1,1,3,0,1,38,38,16,14,16
2365,220,FRN,365,RUS,23,11,1918,1919,6,4,1919,2,3,-9,19,4,1,4,1,23,11,1918,6,4,1919,1,1,3,-9,16,4,1,23,11,1918,6,4,1919,0,0,0,-9,19,4,1,1,3,0,2,134,96,16,14,16
2365,350,GRC,365,RUS,17,12,1918,1918,6,4,1919,0,0,0,19,4,1,4,1,17,12,1918,6,4,1919,1,1,3,0,16,4,0,17,12,1918,6,4,1919,0,0,0,0,19,4,1,2,3,0,1,14,14,16,14,16
2365,350,GRC,365,RUS,17,12,1918,1919,6,4,1919,2,3,-9,19,4,1,4,1,17,12,1918,6,4,1919,1,1,3,-9,16,4,0,17,12,1918,6,4,1919,0,0,0,-9,19,4,1,2,3,0,2,110,96,16,14,16
2365,360,RUM,365,RUS,17,12,1918,1918,6,4,1919,0,0,0,19,4,1,4,1,17,12,1918,6,4,1919,1,1,3,0,16,4,0,17,12,1918,6,4,1919,0,0,0,0,19,4,1,2,3,0,1,14,14,16,14,16
2365,360,RUM,365,RUS,17,12,1918,1919,6,4,1919,2,3,-9,19,4,1,4,1,17,12,1918,6,4,1919,1,1,3,-9,16,4,0,17,12,1918,6,4,1919,0,0,0,-9,19,4,1,2,3,0,2,110,96,16,14,16
2366,2,USA,365,RUS,28,6,1918,1918,12,10,1919,0,0,0,19,4,1,5,1,28,6,1918,12,10,1919,1,1,3,0,16,4,1,28,6,1918,12,10,1919,0,0,0,0,19,4,1,1,3,0,1,186,186,16,14,16
2366,2,USA,365,RUS,28,6,1918,1919,12,10,1919,2,3,-9,19,4,1,5,1,28,6,1918,12,10,1919,1,1,3,-9,16,4,1,28,6,1918,12,10,1919,0,0,0,-9,19,4,1,1,3,0,2,471,285,16,14,16
2366,200,UKG,365,RUS,28,6,1918,1918,12,10,1919,0,0,0,19,4,1,5,1,28,6,1918,12,10,1919,1,1,3,0,16,4,1,28,6,1918,12,10,1919,0,0,0,0,19,4,1,1,3,0,1,186,186,16,14,16
2366,200,UKG,365,RUS,28,6,1918,1919,12,10,1919,2,3,-9,19,4,1,5,1,28,6,1918,12,10,1919,1,1,3,-9,16,4,1,28,6,1918,12,10,1919,0,0,0,-9,19,4,1,1,3,0,2,471,285,16,14,16
2366,220,FRN,365,RUS,28,6,1918,1918,12,10,1919,0,0,0,19,4,1,5,1,28,6,1918,12,10,1919,1,1,3,0,16,4,1,28,6,1918,12,10,1919,0,0,0,0,19,4,1,1,3,0,1,186,186,16,14,16
2366,220,FRN,365,RUS,28,6,1918,1919,12,10,1919,2,3,-9,19,4,1,5,1,28,6,1918,12,10,1919,1,1,3,-9,16,4,1,28,6,1918,12,10,1919,0,0,0,-9,19,4,1,1,3,0,2,471,285,16,14,16
2366,325,ITA,365,RUS,28,6,1918,1918,12,10,1919,0,0,0,19,4,1,5,1,28,6,1918,12,10,1919,1,1,3,0,16,4,1,28,6,1918,12,10,1919,0,0,0,0,19,4,1,1,3,0,1,186,186,16,14,16
2366,325,ITA,365,RUS,28,6,1918,1919,12,10,1919,2,3,-9,19,4,1,5,1,28,6,1918,12,10,1919,1,1,3,-9,16,4,1,28,6,1918,12,10,1919,0,0,0,-9,19,4,1,1,3,0,2,471,285,16,14,16
2366,345,YUG,365,RUS,28,6,1918,1918,12,10,1919,0,0,0,19,4,1,5,1,28,6,1918,12,10,1919,1,1,3,0,16,4,1,28,6,1918,12,10,1919,0,0,0,0,19,4,1,1,3,0,1,186,186,16,14,16
2366,345,YUG,365,RUS,28,6,1918,1919,12,10,1919,2,3,-9,19,4,1,5,1,28,6,1918,12,10,1919,1,1,3,-9,16,4,1,28,6,1918,12,10,1919,0,0,0,-9,19,4,1,1,3,0,2,471,285,16,14,16
2367,200,UKG,350,GRC,1,1,1854,1854,1,12,1854,4,2,-9,18,4,1,1,3,1,1,1854,1,12,1854,0,0,0,-9,8,3,1,1,1,1854,1,12,1854,1,1,1,-9,18,4,1,3,1,0,1,335,335,17,7,17
2367,220,FRN,350,GRC,31,5,1854,1854,1,12,1854,4,2,-9,18,4,1,1,3,31,5,1854,1,12,1854,0,0,0,-9,8,3,0,31,5,1854,1,12,1854,1,1,1,-9,18,4,1,4,1,0,1,185,185,17,7,17
2367,350,GRC,640,TUR,1,1,1854,1854,1,12,1854,3,2,-9,18,4,1,1,3,1,1,1854,1,12,1854,1,1,1,-9,18,4,1,1,1,1854,1,12,1854,0,0,0,-9,18,4,1,1,3,0,1,335,335,17,17,17
2368,220,FRN,255,GMY,28,1,1887,1887,28,1,1887,5,1,0,5,2,0,1,1,28,1,1887,28,1,1887,0,0,0,0,1,1,1,28,1,1887,28,1,1887,1,1,2,0,5,2,1,3,1,0,1,1,1,4,0,4
2369,220,FRN,255,GMY,20,4,1887,1887,28,4,1887,7,1,0,17,4,0,1,1,20,4,1887,28,4,1887,0,0,0,0,1,1,1,20,4,1887,28,4,1887,1,1,2,0,17,4,1,3,1,0,1,9,9,15,0,15
2371,339,ALB,350,GRC,1,3,1946,1946,16,4,1947,0,0,0,19,4,1,1,1,1,3,1946,16,4,1947,0,0,0,0,19,4,1,1,3,1946,16,4,1947,1,0,0,0,19,4,1,3,1,0,1,305,305,16,16,16
2371,339,ALB,350,GRC,1,3,1946,1947,16,4,1947,5,3,-9,19,4,1,1,1,1,3,1946,16,4,1947,0,0,0,-9,19,4,1,1,3,1946,16,4,1947,1,0,0,-9,19,4,1,3,1,0,2,411,106,16,16,16
2372,339,ALB,345,YUG,23,7,1952,1952,31,7,1952,8,4,1,19,4,1,1,1,23,7,1952,1,7,1952,0,0,0,0,19,4,1,23,7,1952,31,7,1952,1,0,0,1,19,4,1,3,1,0,1,9,9,16,16,16
2373,670,SAU,678,YAR,5,11,1969,1969,13,1,1970,0,0,0,19,4,0,1,1,5,11,1969,13,1,1970,0,0,0,0,1,1,1,5,11,1969,13,1,1970,1,1,2,0,19,4,1,3,1,0,1,56,56,16,0,16
2373,670,SAU,678,YAR,5,11,1969,1970,13,1,1970,5,3,-9,19,4,0,1,1,5,11,1969,13,1,1970,0,0,0,-9,1,1,1,5,11,1969,13,1,1970,1,1,2,-9,19,4,1,3,1,0,2,69,13,16,0,16
2374,230,SPN,600,MOR,8,2,1975,1975,7,4,1975,5,3,0,19,4,1,1,1,8,2,1975,7,4,1975,1,1,2,-9,8,3,1,8,2,1975,7,4,1975,0,1,2,-9,19,4,1,1,3,0,1,59,59,16,7,16
2540,616,TUN,620,LIB,20,8,1985,1985,22,8,1985,5,3,0,10,3,1,1,1,20,8,1985,22,8,1985,0,0,0,0,10,3,1,20,8,1985,22,8,1985,1,1,1,0,7,3,1,3,1,0,1,3,3,8,8,7
2541,220,FRN,230,SPN,7,3,1984,1984,7,3,1984,5,3,0,19,4,0,1,1,7,3,1984,7,3,1984,1,1,2,0,19,4,1,7,3,1984,7,3,1984,0,0,0,0,1,1,1,1,3,0,1,1,1,16,16,0
2542,205,IRE,230,SPN,20,10,1984,1984,20,10,1984,5,3,0,19,4,0,1,1,20,10,1984,20,10,1984,1,1,2,0,19,4,1,20,10,1984,20,10,1984,0,0,0,0,1,1,1,1,3,0,1,1,1,16,16,0
2543,205,IRE,230,SPN,24,7,1985,1985,28,11,1985,5,3,0,19,4,0,1,1,24,7,1985,28,11,1985,1,1,2,0,19,4,1,24,7,1985,28,11,1985,0,0,0,0,1,1,1,1,3,0,1,128,128,16,16,0
2545,640,TUR,645,IRQ,10,7,1985,1985,13,7,1985,5,3,0,19,4,0,1,1,10,7,1985,13,7,1985,0,0,0,0,1,1,1,10,7,1985,13,7,1985,1,1,2,0,19,4,1,3,1,0,1,4,4,16,0,16
2546,93,NIC,94,COS,31,5,1985,1985,5,6,1985,5,3,1,18,4,1,1,1,31,5,1985,5,6,1985,1,1,2,0,18,4,1,31,5,1985,5,6,1985,0,0,0,1,18,4,1,1,3,0,1,6,6,17,17,17
2550,710,CHN,732,ROK,22,3,1985,1985,27,3,1985,7,3,0,19,4,1,1,1,22,3,1985,27,3,1985,0,0,0,0,8,3,1,22,3,1985,27,3,1985,1,0,0,0,19,4,1,3,1,0,1,6,6,16,7,16
2551,200,UKG,630,IRN,19,3,1985,1985,19,3,1985,5,3,0,19,4,0,1,1,19,3,1985,19,3,1985,0,0,0,0,1,1,1,19,3,1985,19,3,1985,1,1,2,0,19,4,1,3,1,0,1,1,1,16,0,16
2553,630,IRN,670,SAU,21,2,1985,1985,21,2,1985,5,3,0,19,4,0,1,1,21,2,1985,21,2,1985,1,1,2,0,19,4,1,21,2,1985,21,2,1985,0,0,0,0,1,1,1,1,3,0,1,1,1,16,16,0
2554,630,IRN,690,KUW,20,2,1985,1985,20,2,1985,5,3,0,19,4,0,1,1,20,2,1985,20,2,1985,1,1,2,0,19,4,1,20,2,1985,20,2,1985,0,0,0,0,1,1,1,1,3,0,1,1,1,16,16,0
2559,2,USA,315,CZE,29,9,1985,1985,29,9,1985,5,3,0,19,4,0,1,2,29,9,1985,29,9,1985,0,0,0,0,1,1,1,29,9,1985,29,9,1985,1,0,0,0,19,4,1,3,1,0,1,1,1,16,0,16
2559,260,GFR,315,CZE,29,9,1985,1985,29,9,1985,5,3,0,19,4,0,1,2,29,9,1985,29,9,1985,0,0,0,0,1,1,1,29,9,1985,29,9,1985,1,0,0,0,19,4,1,3,1,0,1,1,1,16,0,16
2560,220,FRN,630,IRN,18,10,1985,1985,18,10,1985,5,3,0,8,3,1,1,1,18,10,1985,18,10,1985,0,1,2,0,8,3,1,18,10,1985,18,10,1985,1,1,2,0,8,3,1,3,1,0,1,1,1,7,7,7
2563,616,TUN,666,ISR,1,10,1985,1985,1,10,1985,5,3,0,19,4,0,1,1,1,10,1985,1,10,1985,0,0,0,0,1,1,1,1,10,1985,1,10,1985,1,1,2,0,19,4,1,3,1,0,1,1,1,16,0,16
2565,645,IRQ,692,BAH,26,8,1986,1986,26,8,1986,5,3,0,19,4,0,1,1,26,8,1986,26,8,1986,1,1,2,0,19,4,1,26,8,1986,26,8,1986,0,0,0,0,1,1,1,1,3,0,1,1,1,16,16,0
2566,630,IRN,640,TUR,27,8,1986,1986,27,8,1986,5,3,0,2,2,1,1,1,27,8,1986,27,8,1986,1,1,2,0,2,2,1,27,8,1986,27,8,1986,0,1,2,0,2,2,1,1,3,0,1,1,1,1,1,1
2567,522,DJI,680,YPR,16,8,1986,1986,16,8,1986,7,3,0,19,4,0,1,1,16,8,1986,16,8,1986,0,0,0,0,1,1,1,16,8,1986,16,8,1986,1,1,2,0,19,4,1,3,1,0,1,1,1,16,0,16
2570,552,ZIM,560,SAF,19,5,1986,1986,19,5,1986,5,3,0,19,4,0,1,1,19,5,1986,19,5,1986,0,0,0,0,1,1,1,19,5,1986,19,5,1986,1,1,2,0,19,4,1,3,1,0,1,1,1,16,0,16
2571,551,ZAM,560,SAF,19,5,1986,1986,19,5,1986,5,3,0,14,3,0,1,1,19,5,1986,19,5,1986,0,0,0,0,1,1,1,19,5,1986,19,5,1986,1,1,2,0,14,3,1,3,1,0,1,1,1,12,0,12
2572,692,BAH,694,QAT,26,4,1986,1986,15,6,1986,6,1,0,16,4,0,1,1,26,4,1986,15,6,1986,0,0,0,0,1,1,1,26,4,1986,15,6,1986,1,1,1,0,16,4,1,3,1,0,1,51,51,14,0,14
2573,93,NIC,94,COS,16,4,1986,1986,16,4,1986,5,3,0,18,4,1,1,1,16,4,1986,16,4,1986,1,1,2,0,18,4,1,16,4,1986,16,4,1986,0,0,0,0,18,4,1,1,3,0,1,1,1,17,17,17
2574,630,IRN,670,SAU,6,4,1986,1986,1,5,1986,5,3,0,19,4,0,1,1,6,4,1986,1,5,1986,1,1,2,0,19,4,1,6,4,1986,1,5,1986,0,0,0,0,1,1,1,1,3,0,1,26,26,16,16,0
2575,630,IRN,640,TUR,2,3,1986,1986,2,3,1986,5,3,0,19,4,0,1,1,2,3,1986,2,3,1986,1,1,2,0,19,4,1,2,3,1986,2,3,1986,0,0,0,0,1,1,1,1,3,0,1,1,1,16,16,0
2578,2,USA,630,IRN,13,1,1986,1986,14,1,1986,5,3,0,19,4,1,1,1,13,1,1986,14,1,1986,0,1,2,0,8,3,1,13,1,1986,14,1,1986,1,1,2,0,19,4,1,3,1,0,1,2,2,16,7,16
2579,160,ARG,713,TAW,28,5,1986,1986,28,5,1986,5,3,0,19,4,0,1,1,28,5,1986,28,5,1986,1,1,2,0,19,4,1,28,5,1986,28,5,1986,0,0,0,0,1,1,1,1,3,0,1,1,1,16,16,0
2580,560,SAF,571,BOT,6,1,1986,1986,19,5,1986,5,3,0,19,4,0,1,1,6,1,1986,19,5,1986,1,1,2,0,19,4,1,6,1,1986,19,5,1986,0,0,0,0,1,1,1,1,3,0,1,134,134,16,16,0
2583,432,MLI,439,BFO,12,12,1985,1985,17,1,1986,0,0,0,18,4,1,1,1,12,12,1985,17,1,1986,1,1,1,0,18,4,1,12,12,1985,17,1,1986,0,1,1,0,18,4,1,1,3,0,1,19,19,17,17,17
2583,432,MLI,439,BFO,12,12,1985,1986,17,1,1986,6,1,2,18,4,1,1,1,12,12,1985,17,1,1986,1,1,1,2,18,4,1,12,12,1985,17,1,1986,0,1,1,2,18,4,1,1,3,0,2,36,17,17,17,17
2587,630,IRN,670,SAU,29,8,1986,1986,29,8,1986,5,3,0,3,2,0,1,5,29,8,1986,29,8,1986,1,1,2,0,3,2,1,29,8,1986,29,8,1986,0,0,0,0,1,1,1,1,3,0,1,1,1,2,2,0
2587,630,IRN,690,KUW,29,8,1986,1986,29,8,1986,5,3,0,3,2,0,1,5,29,8,1986,29,8,1986,1,1,2,0,3,2,1,29,8,1986,29,8,1986,0,0,0,0,1,1,1,1,3,0,1,1,1,2,2,0
2587,630,IRN,692,BAH,29,8,1986,1986,29,8,1986,5,3,0,3,2,0,1,5,29,8,1986,29,8,1986,1,1,2,0,3,2,1,29,8,1986,29,8,1986,0,0,0,0,1,1,1,1,3,0,1,1,1,2,2,0
2587,630,IRN,694,QAT,29,8,1986,1986,29,8,1986,5,3,0,3,2,0,1,5,29,8,1986,29,8,1986,1,1,2,0,3,2,1,29,8,1986,29,8,1986,0,0,0,0,1,1,1,1,3,0,1,1,1,2,2,0
2587,630,IRN,696,UAE,29,8,1986,1986,29,8,1986,5,3,0,3,2,0,1,5,29,8,1986,29,8,1986,1,1,2,0,3,2,1,29,8,1986,29,8,1986,0,0,0,0,1,1,1,1,3,0,1,1,1,2,2,0
2588,365,RUS,630,IRN,3,9,1986,1986,3,9,1986,5,3,0,19,4,0,1,1,3,9,1986,3,9,1986,0,0,0,0,1,1,1,3,9,1986,3,9,1986,1,1,2,0,19,4,1,3,1,0,1,1,1,16,0,16
2589,541,MZM,553,MAW,15,9,1986,1986,15,9,1986,5,3,0,2,2,0,3,1,15,9,1986,15,9,1986,1,1,2,0,2,2,1,15,9,1986,15,9,1986,0,0,0,0,1,1,1,1,3,0,1,1,1,1,1,0
2589,551,ZAM,553,MAW,15,9,1986,1986,15,9,1986,5,3,0,2,2,0,3,1,15,9,1986,15,9,1986,1,0,0,0,2,2,1,15,9,1986,15,9,1986,0,0,0,0,1,1,1,1,3,0,1,1,1,1,1,0
2589,552,ZIM,553,MAW,15,9,1986,1986,15,9,1986,5,3,0,2,2,0,3,1,15,9,1986,15,9,1986,1,0,0,0,2,2,1,15,9,1986,15,9,1986,0,0,0,0,1,1,1,1,3,0,1,1,1,1,1,0
2590,365,RUS,630,IRN,30,4,1983,1983,30,4,1983,5,3,-9,19,4,1,1,1,30,4,1983,30,4,1983,1,1,2,-9,19,4,1,30,4,1983,30,4,1983,0,0,0,-9,18,4,1,1,3,0,1,1,1,16,16,17
2591,620,LIB,666,ISR,4,2,1986,1986,4,2,1986,7,3,0,19,4,0,1,1,4,2,1986,4,2,1986,0,0,0,0,1,1,1,4,2,1986,4,2,1986,1,1,2,0,19,4,1,3,1,0,1,1,1,16,0,16
2594,630,IRN,690,KUW,22,10,1986,1986,22,10,1986,5,3,0,19,4,0,1,1,22,10,1986,22,10,1986,1,1,2,0,19,4,1,22,10,1986,22,10,1986,0,0,0,0,1,1,1,1,3,0,1,1,1,16,16,0
2596,200,UKG,630,IRN,23,9,1986,1986,26,11,1986,5,3,0,19,4,1,1,1,23,9,1986,26,11,1986,0,0,0,0,8,3,1,23,9,1986,26,11,1986,1,1,2,0,19,4,1,3,1,0,1,65,65,16,7,16
2597,260,GFR,315,CZE,18,9,1986,1986,22,9,1986,5,3,1,19,4,0,1,1,18,9,1986,22,9,1986,0,0,0,1,1,1,1,18,9,1986,22,9,1986,1,1,2,0,19,4,1,3,1,0,1,5,5,16,0,16
2598,200,UKG,230,SPN,20,3,1986,1986,21,3,1986,5,3,0,8,3,0,1,1,20,3,1986,21,3,1986,0,0,0,0,1,1,1,20,3,1986,21,3,1986,1,1,1,0,8,3,1,3,1,0,1,2,2,7,0,7
2599,560,SAF,572,SWA,19,8,1986,1986,15,12,1986,5,3,0,19,4,0,1,1,19,8,1986,15,12,1986,1,1,2,0,19,4,1,19,8,1986,15,12,1986,0,0,0,0,1,1,1,1,3,0,1,119,119,16,16,0
2600,220,FRN,920,NEW,10,7,1985,1985,10,7,1985,5,1,0,19,4,0,1,1,10,7,1985,10,7,1985,1,1,2,0,19,4,1,10,7,1985,10,7,1985,0,0,0,0,1,1,1,1,3,0,1,1,1,16,16,0
2601,355,BUL,640,TUR,20,7,1986,1986,23,7,1986,7,1,0,17,4,0,1,1,20,7,1986,23,7,1986,0,0,0,0,1,1,1,20,7,1986,23,7,1986,1,1,2,0,17,4,1,3,1,0,1,4,4,15,0,15
2602,365,RUS,630,IRN,21,6,1978,1978,21,6,1978,5,3,1,19,4,1,1,1,21,6,1978,21,6,1978,0,0,0,0,19,4,1,21,6,1978,21,6,1978,1,0,0,1,14,3,1,3,1,0,1,1,1,16,16,12
2603,290,POL,365,RUS,9,1,1919,1919,12,7,1920,0,0,0,19,4,1,1,2,9,1,1919,12,7,1920,0,0,0,0,16,4,0,9,1,1919,12,7,1920,1,1,1,0,16,4,1,4,1,0,1,356,356,16,14,14
2603,290,POL,365,RUS,9,1,1919,1920,12,7,1920,1,1,-9,19,4,1,1,2,9,1,1919,12,7,1920,0,0,0,-9,16,4,0,9,1,1919,12,7,1920,1,1,1,-9,16,4,1,4,1,0,2,550,194,16,14,14
2603,365,RUS,368,LIT,11,11,1918,1918,12,7,1920,0,0,0,19,4,1,1,2,11,11,1918,12,7,1920,1,1,1,0,16,4,1,11,11,1918,12,7,1920,0,0,0,0,19,4,1,1,3,0,1,50,50,16,14,16
2603,365,RUS,368,LIT,11,11,1918,1919,12,7,1920,0,0,0,19,4,1,1,2,11,11,1918,12,7,1920,1,1,1,0,16,4,1,11,11,1918,12,7,1920,0,0,0,0,19,4,1,1,3,0,2,415,365,16,14,16
2603,365,RUS,368,LIT,11,11,1918,1920,12,7,1920,2,1,-9,19,4,1,1,2,11,11,1918,12,7,1920,1,1,1,-9,16,4,1,11,11,1918,12,7,1920,0,0,0,-9,19,4,1,1,3,0,3,609,194,16,14,16
2604,200,UKG,365,RUS,6,1,1919,1919,1,2,1920,0,0,0,19,4,1,1,4,6,1,1919,1,2,1920,0,0,0,0,19,4,0,6,1,1919,1,2,1920,1,1,1,0,16,4,1,4,1,0,1,359,359,16,16,14
2604,200,UKG,365,RUS,6,1,1919,1920,1,2,1920,1,1,-9,19,4,1,1,4,6,1,1919,1,2,1920,0,0,0,-9,19,4,0,6,1,1919,1,2,1920,1,1,1,-9,16,4,1,4,1,0,2,391,32,16,16,14
2604,255,GMY,365,RUS,8,3,1919,1919,1,2,1920,0,0,0,16,4,1,1,4,8,3,1919,1,2,1920,0,0,0,0,16,4,0,8,3,1919,1,2,1920,1,1,1,0,16,4,1,4,1,0,1,298,298,14,14,14
2604,255,GMY,365,RUS,8,3,1919,1920,1,2,1920,1,1,-9,16,4,1,1,4,8,3,1919,1,2,1920,0,0,0,-9,16,4,0,8,3,1919,1,2,1920,1,1,1,-9,16,4,1,4,1,0,2,330,32,14,14,14
2604,290,POL,365,RUS,3,1,1920,1920,1,2,1920,1,1,-9,19,4,1,1,4,3,1,1920,1,2,1920,0,0,0,-9,19,4,0,3,1,1920,1,2,1920,1,1,1,-9,16,4,1,4,1,0,1,30,30,16,16,14
2604,365,RUS,367,LAT,3,1,1919,1919,1,2,1920,0,0,0,19,4,1,1,4,3,1,1919,1,2,1920,1,1,1,0,16,4,1,3,1,1919,1,2,1920,0,0,0,0,19,4,1,1,3,0,1,362,362,16,14,16
2604,365,RUS,367,LAT,3,1,1919,1920,1,2,1920,2,1,-9,19,4,1,1,4,3,1,1919,1,2,1920,1,1,1,-9,16,4,1,3,1,1919,1,2,1920,0,0,0,-9,19,4,1,1,3,0,2,394,32,16,14,16
